SU_ID,CERAMICS_CLASS,CERAMICS_DETAILS,VESSELS,RIMS,HANDLES,BASES,WALLS,TOTAL,WEIGHT,SIZE_MIN,SIZE_MAX,SD_START,SD_END
3003,Buccheroid Impasto,NULL,NULL,NULL,NULL,NULL,2,2,NULL,NULL,NULL,-700,-500
3039,Impasto,NULL,NULL,NULL,NULL,NULL,6,6,NULL,NULL,NULL,-700,-500
3051,Impasto,NULL,NULL,9,2,1,131,143,NULL,NULL,NULL,-700,-500
3051,Impasto Rosso,NULL,NULL,2,2,NULL,11,15,NULL,NULL,NULL,-700,-500
3101,Bucchero,NULL,NULL,NULL,1,NULL,1,2,0.008,3,4,-700,-500
3101,Impasto,NULL,NULL,6,NULL,1,11,18,0.182,2,8,-700,-500
3112,Impasto,NULL,NULL,3,NULL,NULL,10,13,0.172,2,4,-700,-500
3115,Impasto,NULL,NULL,3,NULL,1,17,21,0.372,2,5,-700,-500
3117,Impasto,NULL,NULL,2,NULL,NULL,9,11,0.198,3,6,-700,-500
3119,Impasto,NULL,NULL,4,NULL,2,35,41,0.898,2,10,-700,-500
3130,Impasto,NULL,NULL,1,NULL,NULL,20,21,0.312,2,10,-700,-500
3132,Impasto,NULL,NULL,4,1,5,82,92,1.15,3,7,-700,-500
3132,Impasto Rosso,NULL,NULL,NULL,NULL,4,14,19,0.432,3,7,-700,-500
3132,White On Red,NULL,NULL,1,NULL,NULL,NULL,1,0.046,NULL,6,-700,-500
3139,Impasto,NULL,NULL,6,NULL,1,29,36,0.444,2,6,-700,-500
3139,Impasto Rosso,NULL,NULL,4,NULL,23,NULL,27,0.444,3,8,-700,-500
3139,White On Red,NULL,NULL,NULL,NULL,NULL,2,2,0.034,3,4,-700,-500
3141,Impasto Rosso,NULL,NULL,NULL,NULL,NULL,8,8,0.114,3,6,-700,-500
3143,Impasto,NULL,NULL,4,2,2,73,81,2.45,3,10,-700,-500
3144,Impasto,NULL,NULL,3,NULL,NULL,23,26,0.41,3,7,-700,-500
3145,Impasto,NULL,NULL,8,1,1,15,25,0.176,3,7,-700,-500
3146,Impasto,NULL,NULL,2,NULL,NULL,9,13,0.148,2,5,-700,-500
3148,Impasto,NULL,NULL,4,1,NULL,26,31,0.272,2,6,-700,-500
3154,Impasto,NULL,NULL,1,NULL,1,19,21,0.606,2,10,-700,-500
3158,Impasto,NULL,NULL,1,NULL,NULL,2,3,0.038,2,4,-700,-500
3159,Impasto Rosso,NULL,NULL,NULL,NULL,NULL,1,1,0.01,2,4,-700,-500
3165,Impasto,NULL,NULL,2,1,NULL,17,20,0.334,2,7,-700,-500
3167,Impasto,NULL,NULL,13,5,4,81,93,2.361,2,11,-700,-500
3171,Impasto Rosso,NULL,NULL,7,NULL,10,147,160,4.13,3,11,-700,-500
3179,Impasto,NULL,NULL,7,1,2,73,83,2.03,3,8,-700,-500
3228,Impasto,NULL,NULL,NULL,NULL,NULL,1,1,0.068,7,7,-700,-500
3230,Impasto,NULL,NULL,6,1,NULL,57,64,1.035,2,8,-700,-500
3231,Impasto,NULL,NULL,1,NULL,NULL,5,6,0.082,2,7,-700,-500
3437,Buccheroid Impasto,NULL,NULL,NULL,NULL,NULL,1,1,0.001,3,3,-700,-500
3440,Fineware,NULL,NULL,NULL,NULL,NULL,1,1,0.001,3,3,-700,-500
3470,Commonware,NULL,NULL,NULL,NULL,NULL,1,1,0.001,3,3,-700,-500
3471,Commonware,NULL,NULL,1,NULL,NULL,1,2,0.014,2,4,-700,-500
3725,Impasto Rosso,NULL,NULL,NULL,NULL,NULL,14,14,0.28,4,6,-700,-500
3733,Impasto Rosso,NULL,NULL,NULL,NULL,NULL,4,4,0.128,4,6,-700,-500
5081,Buccheroid Impasto,NULL,NULL,6,1,NULL,20,27,0.176,1,6,-700,-500
5081,Impasto Rosso,NULL,NULL,21,2,NULL,121,144,2.645,1,7,-700,-500
5514,Impasto Rosso,NULL,NULL,NULL,NULL,NULL,1,1,0.01,NULL,3,-700,-500
5516,Impasto Rosso,NULL,NULL,NULL,NULL,NULL,1,1,0.032,NULL,5,-700,-500
5601,Commonware,NULL,NULL,1,NULL,1,4,6,0.052,3,6,-700,-500
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-700,-500
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-700,-500
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-700,-500
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-700,-500
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-700,-500
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-700,-500
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-700,-500
2390,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,0.003,3,3,-700,-500
2494,Commonware,NULL,NULL,2,NULL,2,7,11,0.266,NULL,NULL,-700,-500
3610,Impasto Rosso,NULL,NULL,2,1,1,101,106,1.801,1,7,-700,-500
3626,Impasto,One ridged handle and one pot lid,NULL,5,2,NULL,63,70,1.379,1,9,-700,-500
3463,Cooking Stand,Impasto rosso,NULL,NULL,NULL,NULL,NULL,1,0.072,5,NULL,-700,-500
3463,Cooking Stand,Impasto rosso,NULL,NULL,NULL,NULL,NULL,1,0.072,5,NULL,-700,-500
3477,Impasto Rosso,NULL,NULL,1,NULL,NULL,3,4,0.015,1,3,-700,-500
3523,Impasto Rosso,NULL,NULL,NULL,NULL,NULL,4,4,0.05,2,4,-700,-500
3499,Impasto Rosso,NULL,NULL,NULL,NULL,NULL,5,5,0.051,2,4,-700,-500
2643,Impasto Rosso,NULL,NULL,NULL,NULL,NULL,8,8,0.228,2,8,-700,-500
2586,Impasto Rosso,NULL,NULL,NULL,NULL,NULL,3,3,0.085,2,6,-700,-500
2596,Impasto Rosso,NULL,NULL,NULL,NULL,NULL,2,2,0.103,3,8,-700,-500
2654,Impasto Rosso,NULL,NULL,NULL,NULL,NULL,1,1,0.006,3,3,-700,-500
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-700,-500
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-700,-500
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-700,-500
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-700,-500
416,Buccheroid Impasto,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,-675,-500
457,Bucchero,Edited by Cheyenne Paulson 2017,NULL,1,2,NULL,8,11,0.024,NULL,NULL,-675,-500
3596,Bucchero,NULL,NULL,NULL,NULL,NULL,4,4,0.006,2,3,-675,-500
2095,Bucchero,NULL,NULL,7,1,2,37,47,NULL,NULL,NULL,-650,-500
2508,Impasto Rosso,NULL,NULL,6,NULL,NULL,18,24,0.444,2,6,-625,-500
112,Impasto,NULL,NULL,1,NULL,NULL,12,13,NULL,NULL,NULL,-600,-500
112,Impasto,NULL,NULL,1,NULL,NULL,12,13,NULL,NULL,NULL,-600,-500
132,Buccheroid Impasto,NULL,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,-600,-500
176,Bucchero,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,-600,-500
280,Bucchero,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-600,-500
389,Buccheroid Impasto,NULL,NULL,1,NULL,NULL,2,3,NULL,NULL,NULL,-600,-500
419,Buccheroid Impasto,NULL,NULL,NULL,NULL,NULL,21,21,NULL,NULL,NULL,-600,-500
452,Buccheroid Impasto,NULL,NULL,1,NULL,NULL,5,6,NULL,NULL,NULL,-600,-500
521,Buccheroid Impasto,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,-600,-500
575,Buccheroid Impasto,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,-600,-500
1075,Buccheroid Impasto,NULL,NULL,NULL,NULL,NULL,2,2,NULL,NULL,NULL,-600,-500
1087,Buccheroid Impasto,NULL,NULL,NULL,NULL,NULL,2,2,NULL,NULL,NULL,-600,-500
1100,Buccheroid Impasto,NULL,NULL,4,2,1,6,13,NULL,NULL,NULL,-600,-500
1167,Buccheroid Impasto,NULL,NULL,NULL,NULL,NULL,2,2,NULL,NULL,NULL,-600,-500
1176,Buccheroid Impasto,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,-600,-500
1304,Buccheroid Impasto,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,-600,-500
2229,Buccheroid Impasto,NULL,NULL,NULL,NULL,1,7,8,NULL,NULL,NULL,-600,-500
2314,Buccheroid Impasto,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-600,-500
2331,Italo Black Figure,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,-600,-500
3142,Impasto Rosso,NULL,NULL,2,NULL,NULL,14,16,1.21,3,10,-600,-500
3168,Bucchero,NULL,NULL,NULL,NULL,NULL,4,4,0.024,2,4,-600,-500
3183,Bucchero,NULL,NULL,1,NULL,NULL,NULL,1,0.001,3,3,-600,-500
3263,Impasto Chiaro Sabbioso,NULL,NULL,NULL,NULL,NULL,2,2,0.008,2,3,-600,-500
3487,Buccheroid Impasto,NULL,NULL,4,1,NULL,23,28,0.126,2,6,-600,-500
5104,Impasto Chiaro Sabbioso,NULL,NULL,NULL,NULL,NULL,2,2,0.048,3,5,-600,-500
5104,Impasto Chiaro Sabbioso,NULL,NULL,NULL,NULL,NULL,2,2,0.048,3,5,-600,-500
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-600,-500
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-600,-500
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-600,-500
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-600,-500
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-600,-500
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-600,-500
2430,Buccheroid Impasto,NULL,NULL,1,NULL,NULL,NULL,1,0.004,2,2,-600,-500
2480,Internal Slip Ware,NULL,NULL,1,NULL,NULL,NULL,1,0.014,4,4,-600,-500
3626,Cooking Stand,fragment from upper portion of cooking stand with rope decoration and truncated decorative addition,NULL,NULL,NULL,NULL,1,1,0.21,8,8,-600,-500
3539,Cooking Stand,NULL,NULL,NULL,NULL,1,NULL,1,0.057,7,7,-599,-500
375,Impasto Chiaro Sabbioso,NULL,NULL,2,NULL,2,18,22,0.712,4,9,-550,-500
2346,Bucchero,NULL,NULL,2,1,1,3,7,0.042,2,5,-550,-500
2669,Bucchero,3 pieces join,NULL,2,NULL,NULL,9,11,0.038,2,6,-550,-500
2046,Attic Pottery,NULL,NULL,NULL,NULL,1,1,2,NULL,NULL,NULL,-500,-500
1136,Black Gloss,NULL,NULL,3,NULL,3,6,NULL,NULL,NULL,NULL,-100,-500
3004,Bucchero,NULL,NULL,37,17,6,52,112,NULL,NULL,NULL,90,-500
3141,Impasto,NULL,NULL,2,NULL,NULL,7,9,0.12,3,5,-600,-490
1117,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,0.001,NULL,2,-675,-480
3041,Painted Fineware,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-600,-480
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-550,-480
2046,Bucchero,NULL,NULL,NULL,NULL,NULL,7,7,NULL,NULL,NULL,-675,-475
2400,Bucchero,NULL,NULL,1,NULL,NULL,9,10,0.026,1,5,-675,-475
3156,Bucchero,NULL,1,NULL,NULL,NULL,NULL,1,0.11,NULL,9,-525,-475
3157,Impasto,NULL,1,NULL,NULL,NULL,NULL,1,0.098,NULL,8,-525,-475
3114,Bucchero,NULL,NULL,1,NULL,NULL,NULL,1,0.004,3,3,-700,-450
2648,Impasto Rosso,NULL,NULL,NULL,NULL,NULL,2,2,0.01,3,4,-700,-450
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-700,-450
121,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,-675,-450
195,Bucchero,NULL,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,-675,-450
369,Bucchero,NULL,NULL,6,NULL,1,7,14,NULL,NULL,NULL,-675,-450
389,Bucchero,NULL,NULL,6,NULL,NULL,13,19,NULL,NULL,NULL,-675,-450
392,Bucchero,NULL,NULL,2,NULL,NULL,1,3,NULL,NULL,NULL,-675,-450
397,Bucchero,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-675,-450
398,Bucchero,NULL,NULL,NULL,NULL,NULL,3,3,0.023,1,2,-675,-450
415,Bucchero,NULL,NULL,1,NULL,NULL,3,4,NULL,NULL,NULL,-675,-450
419,Bucchero,NULL,NULL,3,NULL,NULL,3,6,NULL,NULL,NULL,-675,-450
431,Bucchero,NULL,NULL,NULL,NULL,NULL,5,5,NULL,NULL,NULL,-675,-450
432,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,-675,-450
435,Bucchero,NULL,NULL,NULL,NULL,NULL,4,4,NULL,NULL,NULL,-675,-450
441,Bucchero,NULL,NULL,1,1,2,10,14,NULL,NULL,NULL,-675,-450
452,Bucchero,NULL,NULL,2,NULL,NULL,10,12,NULL,NULL,NULL,-675,-450
453,Bucchero,NULL,NULL,2,2,NULL,5,9,NULL,NULL,NULL,-675,-450
458,Bucchero,NULL,NULL,1,3,1,6,11,NULL,NULL,NULL,-675,-450
476,Bucchero,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-675,-450
514,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,-675,-450
516,Bucchero,NULL,NULL,8,2,NULL,18,28,NULL,NULL,NULL,-675,-450
532,Bucchero,NULL,NULL,1,NULL,NULL,2,3,NULL,NULL,NULL,-675,-450
537,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,-675,-450
538,Bucchero,NULL,NULL,1,NULL,NULL,2,3,NULL,NULL,NULL,-675,-450
540,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,-675,-450
545,Bucchero,NULL,NULL,NULL,NULL,NULL,2,2,NULL,NULL,NULL,-675,-450
552,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,-675,-450
554,Bucchero,NULL,NULL,1,1,NULL,6,8,NULL,NULL,NULL,-675,-450
557,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,-675,-450
563,Bucchero,NULL,NULL,NULL,NULL,NULL,8,8,NULL,NULL,NULL,-675,-450
569,Bucchero,NULL,NULL,1,NULL,1,NULL,2,NULL,NULL,NULL,-675,-450
573,Bucchero,NULL,NULL,2,NULL,NULL,NULL,2,NULL,NULL,NULL,-675,-450
579,Bucchero,NULL,NULL,2,NULL,1,NULL,3,NULL,NULL,NULL,-675,-450
584,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,-675,-450
1069,Buccheroid Impasto,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,-675,-450
1099,Bucchero,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-675,-450
1119,Bucchero,NULL,NULL,1,NULL,NULL,2,3,0.006,2,3,-675,-450
1122,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,0.002,2,2,-675,-450
1134,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,-675,-450
1156,Bucchero,NULL,NULL,1,NULL,NULL,3,4,NULL,NULL,NULL,-675,-450
1173,Bucchero,NULL,NULL,1,NULL,NULL,1,2,NULL,NULL,NULL,-675,-450
1182,Bucchero,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-675,-450
1190,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,-675,-450
1199,Bucchero,NULL,NULL,NULL,NULL,NULL,2,2,NULL,NULL,NULL,-675,-450
1203,Bucchero,NULL,NULL,1,2,NULL,NULL,3,NULL,NULL,NULL,-675,-450
1207,Bucchero,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-675,-450
1210,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,-675,-450
1218,Bucchero,NULL,NULL,2,NULL,NULL,2,4,NULL,NULL,NULL,-675,-450
1233,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,-675,-450
1242,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,-675,-450
1248,Buccheroid Impasto,NULL,NULL,2,1,1,3,7,NULL,NULL,NULL,-675,-450
1260,Bucchero,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,-675,-450
1277,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,-675,-450
1279,Bucchero,NULL,NULL,NULL,NULL,NULL,5,5,NULL,NULL,NULL,-675,-450
1280,Bucchero,NULL,NULL,1,NULL,1,1,3,NULL,NULL,NULL,-675,-450
1282,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,-675,-450
1300,Bucchero,NULL,NULL,3,1,NULL,2,6,NULL,NULL,NULL,-675,-450
1304,Bucchero,NULL,NULL,NULL,NULL,NULL,2,2,NULL,NULL,NULL,-675,-450
1306,Bucchero,NULL,NULL,1,NULL,NULL,1,2,0.008,NULL,4,-675,-450
1320,Bucchero,NULL,NULL,6,1,2,12,21,0.1,2,5,-675,-450
1340,Bucchero,NULL,NULL,1,NULL,NULL,6,7,0.018,1,3,-675,-450
1353,Bucchero,NULL,NULL,1,NULL,NULL,1,2,0.006,2,4,-675,-450
1361,Bucchero,NULL,NULL,NULL,NULL,NULL,2,2,0.005,2,3,-675,-450
1368,Bucchero,NULL,NULL,NULL,NULL,NULL,3,3,0.008,NULL,2,-675,-450
1369,Bucchero,NULL,NULL,1,1,NULL,10,12,0.04,2,4,-675,-450
1376,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,-675,-450
1382,Bucchero,NULL,NULL,6,2,NULL,12,26,NULL,NULL,NULL,-675,-450
1382,Bucchero,NULL,NULL,6,2,NULL,12,26,NULL,NULL,NULL,-675,-450
1399,Bucchero,NULL,NULL,1,NULL,NULL,6,7,0.04,2,5,-675,-450
1401,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,0.004,NULL,2,-675,-450
1412,Bucchero,NULL,NULL,2,NULL,NULL,4,6,0.012,1,3,-675,-450
1423,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,0.004,NULL,2,-675,-450
1428,Bucchero,NULL,NULL,NULL,1,1,3,5,0.014,1,4,-675,-450
1433,Bucchero,NULL,NULL,1,1,NULL,NULL,2,0.006,2,3,-675,-450
1437,Bucchero,NULL,NULL,1,NULL,NULL,1,2,0.006,NULL,3,-675,-450
1439,Bucchero,NULL,NULL,1,NULL,NULL,1,2,0.008,2,3,-675,-450
1442,Bucchero,NULL,NULL,4,NULL,NULL,3,7,0.044,2,5,-675,-450
1456,Bucchero,NULL,NULL,NULL,NULL,NULL,3,3,0.01,2,3,-675,-450
2076,Bucchero,NULL,NULL,7,3,4,24,38,0.174,1,6,-675,-450
2083,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,-675,-450
2094,Bucchero,NULL,NULL,NULL,1,NULL,10,11,0.042,2,4,-675,-450
2099,Bucchero,NULL,NULL,NULL,NULL,2,2,4,NULL,NULL,NULL,-675,-450
2105,Bucchero,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,-675,-450
2114,Bucchero,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,-675,-450
2126,Bucchero,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,-675,-450
2130,Bucchero,NULL,NULL,2,1,NULL,14,17,NULL,NULL,NULL,-675,-450
2130,Bucchero,NULL,NULL,2,1,NULL,14,17,NULL,NULL,NULL,-675,-450
2137,Bucchero,NULL,NULL,4,2,1,11,18,NULL,NULL,NULL,-675,-450
2141,Bucchero,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-675,-450
2145,Bucchero,NULL,NULL,2,NULL,NULL,1,3,NULL,NULL,NULL,-675,-450
2145,Bucchero,NULL,NULL,2,NULL,NULL,1,3,NULL,NULL,NULL,-675,-450
2171,Bucchero,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-675,-450
2184,Bucchero,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-675,-450
2202,Bucchero,NULL,NULL,1,NULL,NULL,2,3,0.01,2,3,-675,-450
2223,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,-675,-450
2229,Bucchero,NULL,NULL,NULL,2,NULL,4,6,NULL,NULL,NULL,-675,-450
2234,Bucchero,NULL,NULL,2,NULL,NULL,4,6,NULL,NULL,NULL,-675,-450
2235,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,-675,-450
2237,Bucchero,NULL,NULL,1,NULL,NULL,1,2,NULL,NULL,NULL,-675,-450
2243,Bucchero,NULL,NULL,6,2,NULL,5,13,NULL,NULL,NULL,-675,-450
2243,Bucchero,NULL,NULL,6,2,NULL,5,13,NULL,NULL,NULL,-675,-450
2246,Bucchero,NULL,NULL,4,4,2,8,18,NULL,NULL,NULL,-675,-450
2258,Bucchero,NULL,NULL,2,NULL,NULL,4,6,NULL,NULL,NULL,-675,-450
2279,Bucchero,NULL,NULL,NULL,1,NULL,1,2,NULL,NULL,NULL,-675,-450
2287,Bucchero,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-675,-450
2308,Bucchero,NULL,NULL,NULL,NULL,1,1,2,NULL,NULL,NULL,-675,-450
2314,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,-675,-450
2337,Bucchero,NULL,NULL,NULL,NULL,NULL,4,4,0.02,2,4,-675,-450
2340,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,0.006,NULL,4,-675,-450
2343,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,0.002,NULL,2,-675,-450
2346,Bucchero,NULL,NULL,2,1,1,3,7,0.042,2,5,-675,-450
2349,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,-675,-450
2357,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,0.006,NULL,3,-675,-450
2376,Bucchero,NULL,NULL,NULL,NULL,NULL,2,2,NULL,NULL,NULL,-675,-450
2402,Bucchero,NULL,NULL,NULL,NULL,NULL,4,4,0.006,1,4,-675,-450
3013,Bucchero,NULL,NULL,1,NULL,NULL,1,2,NULL,NULL,NULL,-675,-450
3021,Bucchero,NULL,NULL,11,2,1,18,32,NULL,NULL,NULL,-675,-450
3028,Bucchero,NULL,NULL,NULL,NULL,NULL,2,2,NULL,NULL,NULL,-675,-450
3041,Bucchero,NULL,NULL,1,NULL,NULL,1,2,NULL,NULL,NULL,-675,-450
3042,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,0.006,NULL,3,-675,-450
3118,Bucchero,NULL,NULL,1,2,NULL,5,8,0.028,1,4,-675,-450
3134,Bucchero,NULL,NULL,2,1,2,1,6,0.034,2,5,-675,-450
3151,Bucchero,NULL,NULL,NULL,1,NULL,NULL,1,0.008,4,4,-675,-450
3256,Bucchero,NULL,NULL,2,1,NULL,4,7,0.048,2,7,-675,-450
3263,Bucchero,NULL,NULL,6,4,1,43,54,0.122,1,5,-675,-450
3276,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,0.001,2,2,-675,-450
3427,Bucchero,NULL,NULL,NULL,NULL,NULL,2,2,0.001,2,3,-675,-450
3479,Bucchero,NULL,NULL,NULL,NULL,NULL,2,2,0.001,1,2,-675,-450
3493,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,0.001,2,2,-675,-450
3514,Bucchero,NULL,NULL,1,NULL,NULL,4,5,0.028,3,5,-675,-450
3515,Bucchero,NULL,NULL,NULL,NULL,NULL,3,3,0.001,2,3,-675,-450
3518,Bucchero,NULL,NULL,NULL,1,NULL,4,5,0.008,2,3,-675,-450
3732,Bucchero,NULL,NULL,1,1,NULL,1,3,0.006,2,3,-675,-450
5016,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,0.008,NULL,3,-675,-450
5025,Bucchero,NULL,NULL,3,3,NULL,4,10,0.048,1,4,-675,-450
5052,Bucchero,NULL,NULL,NULL,3,1,5,9,0.07,2,6,-675,-450
5056,Bucchero,NULL,NULL,NULL,1,NULL,NULL,1,0.018,NULL,4,-675,-450
5058,Bucchero,NULL,NULL,NULL,NULL,NULL,3,3,0.006,2,3,-675,-450
5058,Bucchero,NULL,NULL,NULL,NULL,NULL,3,3,0.006,2,3,-675,-450
5066,Bucchero,NULL,NULL,NULL,1,NULL,NULL,1,0.004,NULL,2,-675,-450
5068,Bucchero,NULL,NULL,NULL,NULL,NULL,2,2,0.014,2,4,-675,-450
5081,Bucchero,NULL,NULL,15,6,1,29,51,0.334,2,7,-675,-450
5092,Bucchero,NULL,NULL,1,NULL,NULL,2,3,0.01,1,3,-675,-450
5095,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,0.004,3,3,-675,-450
5102,Bucchero,NULL,NULL,NULL,1,NULL,NULL,1,0.008,4,4,-675,-450
5102,Bucchero,NULL,NULL,NULL,1,NULL,NULL,1,0.008,4,4,-675,-450
5104,Bucchero,NULL,NULL,NULL,NULL,NULL,6,6,0.044,2,5,-675,-450
5104,Bucchero,NULL,NULL,NULL,NULL,NULL,6,6,0.044,2,5,-675,-450
5121,Bucchero,NULL,NULL,NULL,NULL,NULL,2,2,0.014,3,4,-675,-450
5134,Bucchero,NULL,NULL,NULL,NULL,1,1,2,0.01,2,2,-675,-450
5561,Bucchero,NULL,NULL,NULL,1,NULL,NULL,1,0.028,6,6,-675,-450
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-675,-450
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-675,-450
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-675,-450
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-675,-450
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-675,-450
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-675,-450
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-675,-450
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-675,-450
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-675,-450
