SU_ID,CERAMICS_CLASS,CERAMICS_DETAILS,VESSELS,RIMS,HANDLES,BASES,WALLS,TOTAL,WEIGHT,SIZE_MIN,SIZE_MAX,SD_START,SD_START_SUFFIX,SD_END,SD_END_SUFFIX
3859,Buccheroid Impasto,NULL,NULL,NULL,1,NULL,2,3,0.032,2,5,700,BC,600,BC
3860,Impasto,further study of impasto vessel forms required for spot dates based on comparanda,NULL,9,NULL,NULL,105,114,2.22,2,11,900,BC,500,BC
3861,Large Storage Container,NULL,NULL,1,NULL,NULL,NULL,1,0.169,9,9,900,BC,730,BC
3865,Impasto,NULL,NULL,1,NULL,1,3,5,0.282,3,11,900,BC,500,BC
5004,Thin Walled,NULL,NULL,12,1,2,48,63,0.198,2,6,125,BC,75,BC
5019,Terra Sigillata,NULL,NULL,14,NULL,7,35,56,0.294,1,6,15,BC,1,BC
5019,Terra Sigillata,NULL,NULL,14,NULL,7,35,56,0.294,1,6,15,BC,14,AD
5019,Terra Sigillata,NULL,NULL,14,NULL,7,35,56,0.294,1,6,1,AD,14,AD
5019,Terra Sigillata,NULL,NULL,14,NULL,7,35,56,0.294,1,6,14,AD,30,AD
5076,Amphora,NULL,NULL,8,12,1,196,217,11.755,NULL,NULL,15,BC,80,AD
5076,Terra Sigillata,NULL,NULL,14,NULL,10,56,80,0.41,NULL,NULL,1,AD,14,AD
5110,Amphora,NULL,NULL,44,50,20,1611,1726,117.209,1,11,200,AD,450,AD
5110,Amphora,NULL,NULL,44,50,20,1611,1726,117.209,1,11,200,AD,300,AD
5110,Amphora,NULL,NULL,44,50,20,1611,1726,117.209,1,11,27,BC,50,AD
5310,African Cookware,NULL,NULL,2,NULL,NULL,NULL,2,0.025,4,4,175,AD,400,AD
5310,Impasto,NULL,NULL,NULL,NULL,NULL,4,4,0.072,3,5,900,BC,770,BC
5310,Terra Sigillata,NULL,NULL,3,NULL,NULL,1,4,0.011,2,3,40,AD,68,AD
5310,Terra Sigillata,NULL,NULL,3,NULL,NULL,1,4,0.011,2,3,40,AD,50,AD
5314,Amphora,NULL,NULL,28,91,16,34,169,31.47,3,11,10,AD,150,AD
5314,Thin Walled,NULL,NULL,34,32,30,37,133,0.634,2,11,25,BC,1,BC
5314,Thin Walled,NULL,NULL,34,32,30,37,133,0.634,2,11,25,BC,1,BC
5314,Thin Walled,NULL,NULL,34,32,30,37,133,0.634,2,11,150,BC,50,BC
5314,Thin Walled,NULL,NULL,34,32,30,37,133,0.634,2,11,50,BC,1,BC
5314,Thin Walled,NULL,NULL,34,32,30,37,133,0.634,2,11,50,BC,199,AD
5314,Thin Walled,NULL,NULL,34,32,30,37,133,0.634,2,11,1,AD,99,AD
5314,Thin Walled,NULL,NULL,34,32,30,37,133,0.634,2,11,27,BC,14,AD
5385,Terra Sigillata,NULL,NULL,1,NULL,NULL,NULL,1,0.003,2,2,40,BC,15,BC
5385,Thin Walled,thin brown wash on ext and int; incised lines and added messy barbotine on ext,NULL,NULL,NULL,NULL,1,1,0.002,5,5,50,BC,40,AD
5477,African Cookware,NULL,NULL,NULL,1,NULL,1,2,0.068,5,5,1,AD,200,AD
5572,Amphora,NULL,NULL,30,44,17,17,108,23.08,4,11,14,AD,199,AD
5598,Thin Walled,NULL,NULL,21,10,7,6,44,0.172,2,6,75,BC,25,BC
5598,Thin Walled,NULL,NULL,21,10,7,6,44,0.172,2,6,27,BC,14,AD
5598,Thin Walled,NULL,NULL,21,10,7,6,44,0.172,2,6,50,AD,100,AD
5621,Terra Sigillata,NULL,NULL,30,NULL,6,36,74,0.52,2,11,50,BC,180,AD
5621,Terra Sigillata,NULL,NULL,30,NULL,6,36,74,0.52,2,11,50,AD,100,AD
5621,Terra Sigillata,NULL,NULL,30,NULL,6,36,74,0.52,2,11,80,AD,150,AD
5641,African Red Slip,NULL,NULL,1,NULL,NULL,NULL,1,0.001,3,3,20,BC,300,AD
5641,Black Gloss,NULL,NULL,2,NULL,NULL,1,3,0.006,2,4,400,BC,50,BC
5707,African Cookware,NULL,NULL,1,NULL,NULL,NULL,1,0.001,3,3,0,AD,500,AD
5707,Terra Sigillata,NULL,NULL,1,NULL,NULL,NULL,1,0.001,5,5,50,BC,180,AD
5734,Black Gloss,NULL,NULL,6,1,2,18,27,0.368,2,8,250,BC,150,BC
5734,Black Gloss,NULL,NULL,6,1,2,18,27,0.368,2,8,150,BC,100,BC
5734,Terra Sigillata,very small worn fragment,NULL,1,NULL,NULL,NULL,1,0.003,2,2,40,BC,20,AD
5735,Black Gloss,NULL,NULL,1,NULL,1,10,12,0.076,2,6,400,BC,50,BC
5736,Black Gloss,NULL,NULL,7,NULL,NULL,9,16,0.053,2,5,300,BC,250,BC
5736,Black Gloss,NULL,NULL,7,NULL,NULL,9,16,0.053,2,5,300,BC,200,BC
5736,Fineware,NULL,NULL,1,NULL,NULL,NULL,1,0.021,6,6,700,BC,400,BC
5736,Internal Slip Ware,NULL,NULL,3,NULL,1,6,10,0.094,4,5,600,BC,400,BC
5736,Unidentified Ceramic,vernice rossa opaca,NULL,1,NULL,NULL,NULL,1,0.003,2,2,425,BC,350,BC
5760,Impasto Chiaro Sabbioso,NULL,NULL,1,NULL,NULL,1,2,0.041,5,6,600,BC,300,BC
5789,Lamp,NULL,NULL,NULL,NULL,NULL,1,1,0.001,2,2,25,BC,500,AD
5791,African Cookware,NULL,NULL,5,NULL,2,14,21,0.322,2,11,0,AD,500,AD
5807,African Red Slip,NULL,NULL,1,NULL,NULL,2,3,0.044,2,8,280,AD,400,AD
5807,Terra Sigillata,NULL,NULL,NULL,NULL,NULL,1,1,0.002,2,2,50,BC,180,AD
5807,Thin Walled,NULL,NULL,1,1,NULL,1,3,0.006,2,3,1,AD,193,AD
5809,African Red Slip,NULL,1,2,NULL,NULL,9,12,0.13,2,9,200,AD,250,AD
5815,African Cookware,NULL,NULL,NULL,NULL,NULL,3,3,0.036,2,5,0,AD,500,AD
5817,African Red Slip,NULL,NULL,1,NULL,NULL,1,2,0.008,4,4,20,BC,300,AD
5834,African Red Slip,NULL,NULL,9,NULL,1,NULL,10,0.122,3,6,160,AD,220,AD
5834,Amphora,NULL,NULL,14,10,2,1,27,5.49,6,11,75,BC,150,AD
5846,African Cookware,NULL,NULL,7,NULL,2,16,25,0.466,2,8,150,AD,225,AD
5846,African Cookware,NULL,NULL,7,NULL,2,16,25,0.466,2,8,175,AD,250,AD
5846,African Cookware,NULL,NULL,7,NULL,2,16,25,0.466,2,8,150,AD,250,AD
5846,African Red Slip,NULL,NULL,1,NULL,2,7,10,0.092,2,7,150,AD,200,AD
5846,Commonware,NULL,NULL,3,1,2,77,83,5.69,3,10,100,BC,1,BC
5846,Creamware,NULL,NULL,6,3,3,35,47,1.515,2,11,100,BC,1,BC
5848,African Cookware,Two base fragments join.,NULL,3,NULL,2,11,16,0.106,2,5,140,AD,400,AD
5848,African Red Slip,Diagnostics preserved to 5 percent and about 2 percent (very small).,NULL,2,NULL,NULL,NULL,2,0.008,2,3,200,AD,250,AD
5848,Commonware,NULL,NULL,1,NULL,NULL,11,12,0.068,2,4,98,AD,117,AD
5851,African Cookware,NULL,NULL,4,NULL,NULL,12,16,0.138,2,9,150,AD,375,AD
5851,African Cookware,NULL,NULL,4,NULL,NULL,12,16,0.138,2,9,150,AD,375,AD
5851,Black Gloss,NULL,NULL,3,NULL,NULL,7,10,0.042,1,5,400,BC,50,BC
5851,Commonware,NULL,NULL,14,1,2,72,89,0.57,1,6,98,AD,117,AD
5851,Commonware,NULL,NULL,14,1,2,72,89,0.57,1,6,80,AD,90,AD
5851,Impasto Chiaro Sabbioso,NULL,NULL,NULL,NULL,NULL,4,4,0.018,2,4,500,BC,400,BC
5851,Terra Sigillata,NULL,NULL,1,NULL,1,1,3,0.018,2,5,50,BC,180,AD
5852,African Cookware,NULL,NULL,1,NULL,NULL,NULL,1,0.008,4,4,0,AD,500,AD
5853,African Cookware,"Only small fragments of bases remain, not useful for spot dating with comparanda.",NULL,NULL,NULL,2,2,4,0.014,2,3,1,AD,500,AD
5853,Amphora,"Few diagnostics, some sherds covered in heavy accretions.",NULL,2,2,NULL,83,87,4.49,2,11,1,AD,300,AD
5853,Commonware,NULL,NULL,3,1,2,14,20,0.223,2,7,100,AD,190,AD
5853,Commonware,NULL,NULL,3,1,2,14,20,0.223,2,7,30,BC,90,AD
5853,Internal Red Slip Ware,NULL,NULL,NULL,NULL,1,NULL,1,0.033,6,6,200,BC,300,AD
5853,Thin Walled,NULL,NULL,1,NULL,NULL,NULL,1,0.003,3,3,175,BC,200,AD
5856,African Cookware,NULL,NULL,NULL,NULL,NULL,1,1,0.004,3,3,1,AD,500,AD
5856,Thin Walled,NULL,NULL,NULL,NULL,NULL,4,4,0.006,1,2,175,BC,200,AD
5857,African Cookware,NULL,NULL,NULL,NULL,NULL,2,2,0.008,1,3,1,AD,500,AD
5857,Commonware,NULL,NULL,3,1,4,48,56,0.396,1,7,150,AD,200,AD
5857,Commonware,NULL,NULL,3,1,4,48,56,0.396,1,7,30,BC,117,AD
5857,Thin Walled,two wall sherds with rouletting decoration.,NULL,1,NULL,NULL,5,6,0.006,1,3,175,BC,200,AD
5858,Black Gloss,NULL,NULL,3,NULL,1,1,5,0.021,2,3,400,BC,50,BC
5858,Commonware,NULL,NULL,3,1,2,62,68,0.477,1,8,150,BC,40,AD
5858,Thin Walled,NULL,NULL,3,NULL,NULL,4,7,0.003,1,2,175,BC,250,AD
5867,Amphora,"SU includes large creamware basins or storage vessels, making it difficult to differentiate between amphora walls and creamware walls. SU includes three fully preserved amphora rims, with partial (one complete) handles attached. ",NULL,10,15,2,116,143,2.16,3,11,50,AD,250,AD
5867,Amphora,"SU includes large creamware basins or storage vessels, making it difficult to differentiate between amphora walls and creamware walls. SU includes three fully preserved amphora rims, with partial (one complete) handles attached. ",NULL,10,15,2,116,143,2.16,3,11,300,AD,450,AD
5867,Amphora,"SU includes large creamware basins or storage vessels, making it difficult to differentiate between amphora walls and creamware walls. SU includes three fully preserved amphora rims, with partial (one complete) handles attached. ",NULL,10,15,2,116,143,2.16,3,11,300,AD,500,AD
5867,Amphora,"SU includes large creamware basins or storage vessels, making it difficult to differentiate between amphora walls and creamware walls. SU includes three fully preserved amphora rims, with partial (one complete) handles attached. ",NULL,10,15,2,116,143,2.16,3,11,1,AD,299,AD
5867,Amphora,"SU includes large creamware basins or storage vessels, making it difficult to differentiate between amphora walls and creamware walls. SU includes three fully preserved amphora rims, with partial (one complete) handles attached. ",NULL,10,15,2,116,143,2.16,3,11,300,AD,499,AD
5867,Amphora,"SU includes large creamware basins or storage vessels, making it difficult to differentiate between amphora walls and creamware walls. SU includes three fully preserved amphora rims, with partial (one complete) handles attached. ",NULL,10,15,2,116,143,2.16,3,11,200,AD,299,AD
5867,Commonware,NULL,NULL,7,1,4,72,84,27.017,4,11,50,AD,250,AD
5867,Commonware,NULL,NULL,7,1,4,72,84,27.017,4,11,400,AD,425,AD
5867,Creamware,"SU includes large creamware basins or storage vessels, making it difficult to differentiate between amphora walls and creamware walls in some cases. Rim sherds from at least three different largevessels are present, with some joins. Includes also thr",NULL,17,NULL,4,58,79,4.09,3,11,98,AD,117,AD
5868,African Cookware,NULL,NULL,NULL,NULL,NULL,1,1,0.004,3,3,1,AD,500,AD
5868,Black Gloss,NULL,NULL,1,NULL,NULL,1,2,0.01,2,4,400,BC,50,BC
5868,Thin Walled,NULL,NULL,NULL,NULL,NULL,2,2,0.002,2,2,175,BC,200,AD
5873,Internal Slip Ware,NULL,NULL,NULL,NULL,NULL,2,2,0.056,4,9,425,BC,325,BC
2002,African Cookware,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70,AD,400,AD
2002,Impasto Chiaro Sabbioso,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,450,BC,400,BC
2465,Impasto Chiaro Sabbioso,Two joining rim fragments from an olla. Two rim fragments from a basin with a banded rim.,NULL,4,NULL,1,4,9,0.28,2,9,500,BC,400,BC
2465,Black Gloss,NULL,NULL,NULL,NULL,NULL,2,2,0.035,2,3,400,BC,50,BC
2465,Unidentified Ceramic,Opaque red ware.,NULL,NULL,NULL,NULL,1,NULL,0.049,4,4,425,BC,250,BC
2427,Amphora,NULL,NULL,1,NULL,1,1,3,0.146,5,6,1,AD,200,AD
2427,Amphora,NULL,NULL,1,NULL,1,1,3,0.146,5,6,100,BC,200,AD
2427,Black Gloss,4 rims from the same vessel with base and 1 join between rim sherds. Base has 3 rosette stamps. 1 rim of a saucer.,NULL,9,1,1,3,14,0.134,1,7.5,265,BC,305,BC
2427,Black Gloss,4 rims from the same vessel with base and 1 join between rim sherds. Base has 3 rosette stamps. 1 rim of a saucer.,NULL,9,1,1,3,14,0.134,1,7.5,200,BC,150,BC
3754,Impasto,NULL,NULL,NULL,NULL,NULL,1,1,0.008,2,2,900,BC,500,BC
2427,Unidentified Ceramic,Pompeian red ware,NULL,1,NULL,NULL,NULL,1,0.058,8,8,30,BC,1,AD
2391,Impasto,partial ear shaped handle,NULL,3,2,NULL,55,60,0.268,1,4,900,BC,500,BC
2460,Internal Slip Ware,NULL,NULL,NULL,NULL,NULL,4,4,0.0432,2,4,500,BC,100,BC
2460,Black Gloss,Three pieces 'misfired',NULL,NULL,NULL,NULL,5,5,0.0087,2,4,400,NULL,50,NULL
2470,Impasto Chiaro Sabbioso,NULL,NULL,NULL,NULL,NULL,1,1,0.004,3,3,500,BC,400,BC
2470,Black Gloss,Very matte with grayish fabric. May not be black gloss.,NULL,NULL,1,NULL,NULL,1,0.004,4,4,400,BC,50,BC
2471,Bucchero,Not enough of profile preserved for comparanda,NULL,1,NULL,NULL,1,2,0.006,2,3,675,BC,450,BC
2471,Impasto Rosso,NULL,NULL,NULL,NULL,NULL,8,8,0.146,2,6,800,BC,500,BC
2471,Black Gloss,Grayish yellow fabric with very matte black. Appears to come from same vessel but does not join to possible black gloss fragment in SU 2470.,NULL,NULL,1,NULL,NULL,1,0.01,3,3,400,BC,50,BC
2392,Bucchero,NULL,NULL,NULL,NULL,NULL,1,1,0.012,5,5,675,BC,400,BC
2392,Impasto Rosso,NULL,NULL,2,NULL,NULL,9,11,0.117,1,5,800,BC,500,BC
2467,Bucchero,NULL,NULL,NULL,NULL,NULL,4,4,0.014,1,3,675,BC,450,BC
2449,Impasto,NULL,NULL,NULL,NULL,NULL,2,2,0.03,1,4,900,BC,500,BC
2452,Impasto Rosso,NULL,NULL,1,NULL,NULL,NULL,1,0.022,4,4,600,BC,425,BC
2452,Impasto Chiaro Sabbioso,NULL,NULL,NULL,NULL,NULL,3,3,0.022,2,6,500,BC,400,BC
2415,Unidentified Ceramic,Opaque Red Ware 425 - 250 BCE ,NULL,1,NULL,4,NULL,5,0.036,3,6,360,BC,330,BC
2439,Black Gloss,2 rim sherds join (diameter of vessel approximately 13 cm). One base with at least four stamps of heart shaped palmettes.,NULL,3,NULL,4,6,13,0.04,1,5,400,BC,50,BC
2439,Black Gloss,2 rim sherds join (diameter of vessel approximately 13 cm). One base with at least four stamps of heart shaped palmettes.,NULL,3,NULL,4,6,13,0.04,1,5,400,BC,50,BC
2464,Impasto Chiaro Sabbioso,NULL,NULL,NULL,NULL,NULL,3,3,0.014,2,4,500,BC,400,BC
2464,Black Gloss,Gloss chipping off of surface.,NULL,NULL,NULL,NULL,1,1,0.008,5,5,400,BC,50,BC
2424,Overpainted Black Gloss,Five base fragments and five walls in silvery light colored gloss from single vessel (base fragments join as well as some wall fragments). ,NULL,NULL,NULL,6,7,13,0.124,3,8,400,BC,200,BC
2424,Unidentified Ceramic,"Opaque red ware. Sherds appear to belong to two vessels, three from each at different levels of wear. ",NULL,4,NULL,2,1,7,0.036,3,5,425,BC,250,BC
2424,Impasto Rosso,"Non-burnished, but fabric appears similar to impasto rosso with large black volcanic inclusions.",NULL,NULL,NULL,NULL,7,7,0.132,2,7,500,BC,400,BC
2419,Black Gloss,NULL,NULL,NULL,NULL,NULL,1,1,0.02,4,8,300,BC,50,BC
2424,Black Gloss,"One rim sherd of very find fabric with traces of thick matte black gloss or pigment on interior and exterior of sherd. One wall sherd is similar in initial appearance to black gloss, with hints of red in surface and gray fabric.",NULL,3,NULL,2,3,8,0.05,3,5,250,BC,50,BC
2445,Impasto Chiaro Sabbioso,2016 additions to processed material.,NULL,1,1,NULL,2,4,0.094,2,7,450,BC,325,BC
2445,Impasto Chiaro Sabbioso,2016 additions to processed material.,NULL,1,1,NULL,2,4,0.094,2,7,450,BC,325,BC
2445,Commonware,2016 additions to SU.,NULL,12,3,1,42,58,0.84,2,8,400,BC,200,BC
2462,Black Gloss,NULL,NULL,3,NULL,3,4,10,0.031,2,5,300,BC,150,BC
2462,Internal Slip Ware,NULL,NULL,2,NULL,NULL,NULL,2,0.021,2,2,500,BC,300,BC
2462,Unidentified Ceramic,this is opaque red ware; one fragment is misfired,NULL,3,NULL,NULL,NULL,3,0.016,3,9,360,BC,340,BC
2492,Black Gloss,NULL,NULL,1,NULL,NULL,3,4,0.014,2,3,400,BC,50,BC
2492,Cooking Stand,NULL,NULL,NULL,NULL,NULL,1,1,0.056,5,5,1000,BC,700,BC
2476,Black Gloss,NULL,NULL,4,NULL,NULL,4,8,0.034,2,6,200,BC,50,BC
2485,Black Gloss,NULL,NULL,2,NULL,NULL,6,8,0.021,2,3,400,BC,50,BC
2485,Black Gloss,NULL,NULL,2,NULL,NULL,6,8,0.021,2,3,300,BC,100,BC
2469,Black Gloss,NULL,NULL,8,1,1,7,17,0.193,1,11,250,BC,100,BC
2506,Overpainted Black Gloss,NULL,NULL,NULL,NULL,NULL,2,2,0.01,3,5,400,BC,200,BC
2506,Black Gloss,NULL,NULL,NULL,NULL,NULL,4,4,0.014,1,4,400,BC,50,BC
2486,Black Gloss,NULL,NULL,2,NULL,NULL,5,7,0.048,1,7,250,BC,50,BC
2504,Impasto Chiaro Sabbioso,NULL,NULL,NULL,NULL,NULL,3,3,0.32,2,5,500,BC,400,AD
2494,Commonware,NULL,NULL,2,NULL,2,7,11,0.266,NULL,NULL,700,BC,500,BC
2474,Overpainted Black Gloss,NULL,NULL,NULL,NULL,NULL,1,1,0.02,4,4,360,BC,300,BC
2508,Impasto Chiaro Sabbioso,NULL,NULL,NULL,NULL,NULL,2,2,0.022,3,6,500,BC,400,BC
2508,Impasto Rosso,NULL,NULL,6,NULL,NULL,18,24,0.444,2,6,625,BC,500,BC
2508,Impasto Rosso,NULL,NULL,6,NULL,NULL,18,24,0.444,2,6,500,BC,400,BC
6000,African Cookware,NULL,NULL,4,NULL,2,3,9,0.064,2,4,100,AD,400,AD
6000,African Cookware,NULL,NULL,4,NULL,2,3,9,0.064,2,4,100,AD,400,AD
6000,African Red Slip,One rim very well preserved with rouletting decoration on the exterior.,NULL,1,NULL,2,8,11,0.032,1,5,150,AD,200,AD
2510,Black Gloss,NULL,NULL,NULL,1,NULL,1,2,0.008,3,3,400,BC,50,BC
2510,Impasto Chiaro Sabbioso,NULL,NULL,NULL,NULL,NULL,1,1,0.02,3,3,500,BC,400,BC
2505,Cooking Stand,in two joining fragments; this is actually likely a fragment of a rectangular brazier,NULL,NULL,NULL,NULL,1,1,0.125,5,5,699,BC,600,BC
2480,Internal Slip Ware,NULL,NULL,1,NULL,NULL,NULL,1,0.014,4,4,600,BC,500,BC
2509,Impasto,NULL,NULL,32,6,2,341,381,5.38,2,18,900,BC,770,BC
2410,Bucchero,NULL,NULL,NULL,2,NULL,1,3,0.014,2,2,900,BC,500,BC
2512,Black Gloss,NULL,NULL,1,NULL,NULL,4,5,0.11,2,4,250,BC,50,BC
2515,Painted Creamware,"archaic figulina a banda""; grey-green fabric and yellow-brown band""",NULL,NULL,NULL,NULL,1,1,0.002,2,2,575,BC,300,BC
2524,Commonware,NULL,NULL,6,1,1,22,22,0.7,3,8,250,BC,25,BC
5421,African Red Slip,NULL,NULL,1,NULL,NULL,2,3,0.03,3,3,80,AD,150,AD
8004,African Cookware,NULL,NULL,1,NULL,1,2,4,0.044,3,7,200,AD,400,AD
2516,Impasto Chiaro Sabbioso,NULL,NULL,NULL,NULL,NULL,1,1,0.022,5,5,500,BC,400,BC
8000,Amphora,Whole vessels preserve entire neck and at least one full handle. Two Gallic amphora rim sherds join.  ,2,10,27,18,734,783,54.14,4,11,300,AD,400,AD
8000,Amphora,Whole vessels preserve entire neck and at least one full handle. Two Gallic amphora rim sherds join.  ,2,10,27,18,734,783,54.14,4,11,50,AD,300,AD
8000,Lamp,NULL,NULL,NULL,6,6,20,32,0.292,2,7,50,AD,100,AD
8000,Thin Walled,Includes at least two sherds with inset pieces of glass paste (spot dated).,NULL,15,NULL,3,20,38,0.466,2,8,150,AD,200,AD
8000,African Cookware,"Whole vessels preserve entire profile, but not complete

2016 finds school rim MNV count: 154; rim EVE count: 11.48
base MNV: 70 base EVE: 4.91
",15,122,1,83,222,443,11.158,2,11,300,AD,400,AD
8000,African Cookware,"Whole vessels preserve entire profile, but not complete

2016 finds school rim MNV count: 154; rim EVE count: 11.48
base MNV: 70 base EVE: 4.91
",15,122,1,83,222,443,11.158,2,11,350,AD,500,AD
8000,African Red Slip,rim MNV: 20; rim EVE: 2.57,2,65,NULL,20,97,184,2.14,2,11,350,AD,400,AD
8000,African Red Slip,rim MNV: 20; rim EVE: 2.57,2,65,NULL,20,97,184,2.14,2,11,350,AD,400,AD
8001,African Cookware,NULL,NULL,20,NULL,3,15,38,0.554,3,10,290,AD,450,AD
8001,Amphora,NULL,NULL,12,18,5,284,319,25.12,4,11,290,AD,400,AD
8001,African Red Slip,"ARS A"" 4 frags"," ARS ""C"" 12 frags.""",NULL,3,NULL,1,12,16,0.146,2,230,AD,320,BC
8001,African Red Slip,"ARS A"" 4 frags"," ARS ""C"" 12 frags.""",NULL,3,NULL,1,12,16,0.146,2,290,AD,450,BC
2541,Impasto Chiaro Sabbioso,NULL,NULL,NULL,NULL,NULL,2,2,0.1,4,7,500,BC,400,BC
7000,African Cookware,NULL,NULL,9,NULL,4,14,27,0.288,3,8,290,AD,400,AD
7000,African Red Slip,"5 rims C production, 1 rim A production , 2 bases C production, 1 base A production.",NULL,6,NULL,3,34,43,0.302,2,8,350,AD,400,AD
7000,African Red Slip,"5 rims C production, 1 rim A production , 2 bases C production, 1 base A production.",NULL,6,NULL,3,34,43,0.302,2,8,220,AD,350,AD
7000,Amphora,NULL,NULL,7,6,2,308,323,14.88,2,11,250,AD,500,AD
3630,Impasto Rosso,One fragment with small zig-zag pattern,NULL,NULL,NULL,NULL,8,8,0.064,2,3,1000,BC,580,BC
3610,Impasto,NULL,NULL,NULL,2,1,314,317,3.059,1,7,900,BC,500,BC
3610,Impasto Rosso,NULL,NULL,2,1,1,101,106,1.801,1,7,1000,BC,600,BC
3610,Impasto Rosso,NULL,NULL,2,1,1,101,106,1.801,1,7,700,BC,500,BC
3539,Cooking Stand,NULL,NULL,NULL,NULL,1,NULL,1,0.057,7,7,599,BC,500,BC
3626,Impasto,One ridged handle and one pot lid,NULL,5,2,NULL,63,70,1.379,1,9,730,BC,580,BC
3626,Impasto,One ridged handle and one pot lid,NULL,5,2,NULL,63,70,1.379,1,9,700,BC,500,BC
3626,Cooking Stand,fragment from upper portion of cooking stand with rope decoration and truncated decorative addition,NULL,NULL,NULL,NULL,1,1,0.21,8,8,600,BC,500,BC
3463,Cooking Stand,Impasto rosso,NULL,NULL,NULL,NULL,NULL,1,0.072,5,NULL,700,BC,500,BC
3463,Cooking Stand,Impasto rosso,NULL,NULL,NULL,NULL,NULL,1,0.072,5,NULL,700,BC,500,BC
3477,Impasto Rosso,NULL,NULL,1,NULL,NULL,3,4,0.015,1,3,700,BC,500,BC
3504,Impasto,"One sherd has a chevron pattern impressed onto the exterior.  3 sherds had incised decoration, one has a line of two triangels crossed with horizontal lines, another sherd has a horizontal line with a zig-zag below it, the third sherd has connecting incised lines.",0,NULL,NULL,NULL,475,NULL,NULL,1,10,900,BC,770,BC
3523,Impasto Rosso,NULL,NULL,NULL,NULL,NULL,4,4,0.05,2,4,700,BC,500,BC
3626,Dolium,Rope detail below rim,NULL,4,NULL,NULL,3,7,0.813,4,10,900,BC,700,BC
3499,Impasto Rosso,NULL,NULL,NULL,NULL,NULL,5,5,0.051,2,4,700,BC,500,BC
3535,Impasto,NULL,NULL,NULL,NULL,NULL,13,13,0.373,2,9,900,BC,600,BC
3504,Bucchero,NULL,0,2,1,0,2,5,0.025,2,4,675,BC,625,BC
3626,Etrusco-Corinthian,"One sherd with a set of incised lines around the circumference, and 4 painted sherds",NULL,1,NULL,NULL,4,5,0.013,1,2.5,570,BC,550,BC
3504,Cooking Stand,Two wall base sherds were diagnostic and spot dated as similar to type IA and IIA in Scheffer. ,0,0,0,2,3,5,0.784,4,10,1100,BC,900,BC
3537,Commonware,NULL,NULL,NULL,NULL,NULL,1,1,0.012,3,NULL,700,BC,200,AD
2570,Bucchero,NULL,NULL,1,NULL,NULL,NULL,1,0.029,7,7,675,BC,550,BC
321,Italo Geometric,NULL,NULL,1,NULL,NULL,8,9,0.035,NULL,NULL,675,BC,650,BC
321,Italo Geometric,NULL,NULL,1,NULL,NULL,8,9,0.035,NULL,NULL,700,BC,650,BC
321,Etrusco-Corinthian,NULL,NULL,NULL,NULL,NULL,7,7,0.014,NULL,NULL,700,BC,600,BC
7002,African Red Slip,NULL,NULL,5,NULL,3,25,33,0.1885,2,9,450,AD,600,AD
7002,African Red Slip,NULL,NULL,5,NULL,3,25,33,0.1885,2,9,325,AD,420,AD
2536,Overpainted Black Gloss,NULL,NULL,NULL,NULL,NULL,2,2,0.03,3,4,350,BC,320,BC
7001,African Red Slip,NULL,NULL,3,NULL,2,16,21,0.079,2,5,150,AD,225,AD
7001,African Cookware,NULL,NULL,4,NULL,5,12,21,0.164,2,6,250,AD,325,AD
2537,Unidentified Ceramic,Opaque red ware,NULL,1,NULL,1,1,3,0.032,3,6,360,BC,330,BC
6012,African Red Slip,NULL,NULL,2,NULL,NULL,13,15,0.003,2,6,400,AD,530,AD
6012,African Red Slip,NULL,NULL,2,NULL,NULL,13,15,0.003,2,6,400,AD,530,AD
6012,Amphora,NULL,NULL,3,2,NULL,102,107,2.3,2,11,430,AD,600,AD
8033,African Red Slip,NULL,NULL,7,NULL,2,14,24,0.324,2,8,400,AD,450,AD
7030,African Red Slip,The MNV is 34 and the EVE is 2.32 as calculated by the 2018 Finds School.,1,35,NULL,25,101,157,1.7,2,11,320,AD,470,AD
7030,African Red Slip,The MNV is 34 and the EVE is 2.32 as calculated by the 2018 Finds School.,1,35,NULL,25,101,157,1.7,2,11,240,AD,325,AD
7030,African Red Slip,The MNV is 34 and the EVE is 2.32 as calculated by the 2018 Finds School.,1,35,NULL,25,101,157,1.7,2,11,200,AD,300,AD
7030,African Red Slip,The MNV is 34 and the EVE is 2.32 as calculated by the 2018 Finds School.,1,35,NULL,25,101,157,1.7,2,11,200,AD,300,AD
7030,African Cookware,"Some of the rims appear to be of the same vessel
The MNV is 86 and the EVE is 7.78 as calculated by the 2018 Finds School.",1,108,NULL,61,72,260,5.52,2,11,320,AD,450,AD
7030,African Cookware,"Some of the rims appear to be of the same vessel
The MNV is 86 and the EVE is 7.78 as calculated by the 2018 Finds School.",1,108,NULL,61,72,260,5.52,2,11,285,AD,400,AD
7030,African Cookware,"Some of the rims appear to be of the same vessel
The MNV is 86 and the EVE is 7.78 as calculated by the 2018 Finds School.",1,108,NULL,61,72,260,5.52,2,11,300,AD,350,AD
2575,Bucchero,NULL,NULL,3,NULL,NULL,1,4,0.03,2,6,650,BC,600,BC
3529,Impasto,2 pieces with inscribed linear designs,NULL,7,2,NULL,98,107,1.536,1,9,900,BC,500,BC
